,reviewId,userName,userImage,content,reason,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
1226,gp:AOqpTOF8eFm3wOItfclksa2LTiVQulZxx3DgBd3HVMmiyt53XGCeJiCexBNsvZtR9-x2Kou3QcrnNfOHac9c7Q,Kaiserherz,https://play-lh.googleusercontent.com/a-/AOh14GikmjY3MO0mKkFnBgweIy_1LPUCS6thqOae7RxwGw,"With the new update so far the screen reverted (left handed not right) its weird but not at the same time, now i cant access my acount because i used google (no password needed) but now i want to retrieve my acount but it demands password so i cant do anything until teachers solve it (gonna be a Long while)",,1,38,3.3.3,2019-10-15 05:24:22,,
1227,gp:AOqpTOFjz_xhzgBFh8qpCOv91mhhqOP-3L5UWAj-tt89KUWmTg9S2GXZqcmpONFoGyuuhqn5a1fC80TxwxeVJg,LiLzacy,https://play-lh.googleusercontent.com/a-/AOh14GgmNo7T9mUgkvINzhOafpf5jr4L6wZLTobrGi-Rjg,I got a virus from this Terrible game dont download,,1,0,,2019-10-15 01:21:41,,
1228,gp:AOqpTOFmK4U75mZmAM-vlsiKRwUJBKndKkfZPZNF1ajeffVh8OoaCT-3a_upDrqz-fxMYVePm9RhsYrHSR6mcA,Sevon Sevon,https://play-lh.googleusercontent.com/a/AATXAJwqC-iNx-3treMSH6xvRz67HI5feVjIq55o_Bc2=mo,TRASH NEVER PLAY THIS,,1,0,,2019-10-15 00:35:20,,
1229,gp:AOqpTOFLlA5sX4NT0MUBf1IHpW4G31BpqjCvgsXnEquaFJY4H_7Uir0sxtke1s0ZX5u7yPFs8qD98wPJ9HVh-A,ree kids sister,https://play-lh.googleusercontent.com/a-/AOh14GhY5bEVfnfwpKqCBgjUgq77gLrDWiZJy1eR6arTew,Doesn't give an explanation on why it is not right,,1,0,3.3.3,2019-10-14 22:38:43,,
1230,gp:AOqpTOFkLquzvKaR5OFzW2ArYkIUf2iUM5GzjNWgUnsCRQoFon8qxPlRIP8fO-YRXW_5fVzyl0e6SfPWVq2Mxg,Alexis Jacobson,https://play-lh.googleusercontent.com/a/AATXAJyfNUv5Y9d-aME4VmjTQqgNrIUF-vcZ2WcFBJv3=mo,When you win it said you lose,,1,0,3.3.3,2019-10-14 19:20:07,,
1231,gp:AOqpTOEOs671PAXYNtjekXs-nZobOBqZzKsM4CRZofqA-F4NjooCIY_v_tInChje2MpgmN_XTEOCpitcwEmgYQ,Xavier Renault,https://play-lh.googleusercontent.com/a-/AOh14GgwqAnucJq_Rbk2QFno6kSnYgyn2pcG6Za_oq9RUA,I hate math,,1,0,3.3.3,2019-10-14 16:57:55,,
1232,gp:AOqpTOFM450MtUUkVE-M5mKqQmYc5uiq1p7wm0XCBXtCL96kvsTFzqSrLmUAoJDS_vprTqqHbSGXbwPWmjxvpA,Stacy Petty,https://play-lh.googleusercontent.com/a-/AOh14GgP4QFyi3W1WN97-rSIK-g8kUs33TYkelp_1YswjA,every time I tried to play it it just glithed out don't EVER install this game,,1,0,,2019-10-14 16:08:14,,
1233,gp:AOqpTOHo5HsI--EhbcecMBpMF81R_5Zt9E3nTvKgpv5FWch_Lmg7gvbu-UdNNKqkcvpsbVJ3RAnrdUE-RJa87g,Rabiah Thomas,https://play-lh.googleusercontent.com/a-/AOh14GhISB7Ae_FBVR0HE9XO1qzRRYFbyZFuzfnud92E4Q,im a member because i hacked you game lol,,1,0,3.2.9,2019-10-14 16:04:31,,
1234,gp:AOqpTOHOe9N-UZemQ93d-MiLiRfWyCobHMj2rHgY3IwTOGnZcP-CdIHrT7ErHa2KEKKxh7AmeUsBPb8VW2iRPg,Leah C,https://play-lh.googleusercontent.com/a-/AOh14Gip6f2t77LpcDTBZ1Ct-rbjs3n859_tqtS5J_dLwg,The game won't let me log into my old account I hope people no longer play this messed up game¤Ĥââï¸,,1,0,,2019-10-14 12:18:20,,
1235,gp:AOqpTOF7n2QQWFOgdTIJexk_VJnhbRx82yOys6Gwj46eygYwsVr9L6aPOgoE5oMjwRaHFzaCr3gPHymJ1B_fXw,chewy lps,https://play-lh.googleusercontent.com/a/AATXAJxwE2nNASLRvbgOYFAxkz8ll0PEtVaNtMMpOZJl=mo,"If I could I would give it half a star but I can't,prodigy is really bad because of the membership it asks you to buy or get the membership almost every second of the game especially after a battle so,I rated this game one star,also I experienced extreme lag so whoever downloads this have fun.",,1,4,,2019-10-14 11:55:09,,
1236,gp:AOqpTOEFKnlgnU52HIQAmspO1-AMNePEqz7aGKrdAU3gqbl7enJtDC0ydPcrMqJMZX8vgbjgbAJGmTD_6Km-Tg,Trey Miller,https://play-lh.googleusercontent.com/a/AATXAJw0Qb5p-kJpqb3qIymc2dtGzMc1GbHiTn577Wmd=mo,It sucks,,1,0,,2019-10-14 07:49:16,,
1237,gp:AOqpTOHuWUWQ63Qk1wQE_ouXijwQZ1-MOkmpM-mH_ZnKEt1jQbSYqKO61MqVTxjw55kh1o8AJPXJCk2p2b70Sg,ZFG_lalo941,https://play-lh.googleusercontent.com/a/AATXAJxkvw7TAmnlloxRAsLq_w448cojlUOg9hqhw0Ya=mo,I not good,,1,0,,2019-10-13 23:43:43,,
1238,gp:AOqpTOECsszbM_Erlw69Aa9F-0LaUbOd9qQ2LQ36eza4_Uyu7MOL0YHhwjIibSN9Em1F_nFid9bNcW1ufGsahg,Jamie conter,https://play-lh.googleusercontent.com/a-/AOh14Gib_mpjYmJEsMxjEWXonPhB0DVdFhzQvwvWL8yqKA,Epic,,1,0,3.3.3,2019-10-13 19:18:21,,
1239,gp:AOqpTOFSaX2VuYsm1km70oKsf4fY8-HnHw1qQm3NaywDWdMhsAqGZvKrFKuZo2CoGxWIB2uZSmg3ZurFS9zxmw,Claire Limbric,https://play-lh.googleusercontent.com/a/AATXAJxqFink74buAFhpXaw9Q_dY85d8vLgVkrJXjRcM=mo,For what to do with it,,1,0,3.3.2,2019-10-13 17:31:34,,
1240,gp:AOqpTOGShjy_2cYWpUs53GUYgmeH-zUrhXRzv_v8gs1Ww5TTbw4K4JnLNqk1Dr4peNp-c9EcSSJ4YoEQG9T6Kg,Molten Freddy,https://play-lh.googleusercontent.com/a-/AOh14GhJqZAbOl-cwvjr9Myu4jLHMy1YqYKxkelD4UmlAw,I used to like prodigy but now I think it sucks. Because everyone in my class is plays on it and doesn't do math. And it's a video game it's not really helpful so I really don't think prodigy is that helpful or good.,,1,0,,2019-10-13 16:40:40,,
1241,gp:AOqpTOHfHLEHKkQ32DtRuFc8PWqXflhSCesbP1DY8buxy1KCVHsJ8tLI12sbtxMQRHY_RvvrfTZ_a2_3HaZvCQ,Elock The Third,https://play-lh.googleusercontent.com/a-/AOh14GjVNSQbH-UABs-xOykZs-xg5HxlxzA3kiGbNkxmKA,The game keeps turning off when i get in a fight and when i turn it back on i have to sighn in again. So pls fix that,,1,3,3.3.3,2019-10-13 12:33:21,,
1242,gp:AOqpTOGwn17WE8U6PLaY7Q6RG34pTQ15LJNmSsj4KAi6-En-VODedNPxrZsRlmiCFkimKc_aVYXVMU-7NtYY2w,Mia Alvarez,https://play-lh.googleusercontent.com/a-/AOh14GhSSSY0JdqePPnsYDcOJPwygpm59_9gRqgJYXacyQ,Hat this game,,1,0,3.3.3,2019-10-13 11:54:47,,
1243,gp:AOqpTOFYZ02CNfNz1Dc7FhHW31bXWvPyLQ_lwh1_Z2myIqA4AjR813ZVUqkP6Dbfmsvge9GDoGttZ0Wun5AXSw,dipsy gamer,https://play-lh.googleusercontent.com/a-/AOh14Gi5a_-rWPt5yhmwxStKU_T6ah5OhxE2dlT8hSEPEw,Boohoo noooooo,,1,0,,2019-10-12 23:52:19,,
1244,gp:AOqpTOFWo_Z73yTS8RMy_4uG09NmQbKfnKgjwqd5uZj_QHX7KkIRaNzUSgQmz3900ned7C8YxSuXqrhiStMo4g,Kayleigh K,https://play-lh.googleusercontent.com/a/AATXAJxGCmH-l1lfmAX07C32KXuODqhv6jS_BrOykmQi=mo,It wont even let me in the app but at school is is the best but stil 1 star,,1,0,,2019-10-12 19:23:53,,
1245,gp:AOqpTOEKBDRUrYAbpyyAp2e2iA8awIgElgOlN6NKFUomIELMA1WbN57T_PSslcPzJemMY1RPnPu3DzqFsTvufA,Cj James,https://play-lh.googleusercontent.com/a-/AOh14GjXmnT9pKT7Yncw1oGvrnBe33qlEpWhpzcYsgiP59I,It was fun till the point were i could make no more progress,,1,0,,2019-10-12 17:38:19,,
1246,gp:AOqpTOFBi5ZuFaVHUGx7C_25ezRoI7TUGk_ADZatVPSY5MOQzRKsuqiM7X40lUXP3yvZ1oGzxVxFcDzNgftXVQ,Sarah Zepeda,https://play-lh.googleusercontent.com/a/AATXAJywvfQ4NvIFqQ-scURuZm2VjFsugmNaIQT5huDA=mo,The math is not right. They're teaching kids the wrong math.,,1,0,3.3.3,2019-10-12 15:54:17,,
1247,gp:AOqpTOE2ReDIuLNQWnBjHvSUIILWPQ3Tlxs6Lcg9gn1qstyF9w7ZgJaSx8aEEpwBnp_jBGbf59MA_OA09-AuDw,Teki Mota,https://play-lh.googleusercontent.com/a-/AOh14GhKYoyo06-um3T4it8KK3F7pP6LP_RaZoVGAfLb-g,no Just No,,1,0,,2019-10-12 14:43:32,,
1248,gp:AOqpTOH-EvBYXuXHuSF4X_m0gvRz7d8Y2YRu8dIQBX1b94ofMHOky6sVkCA9sHf0bt2fNqwClWCLL4yfsoO80w,Just. Heng,https://play-lh.googleusercontent.com/a-/AOh14GizC8hWsaQetrJVC4zpBLg2md2kxtGWJ71_tKC_Pg,F u,,1,0,,2019-10-12 14:31:34,,
1249,gp:AOqpTOEJU2BWCgvXGIetAUUANq5LUkbF_A6zJ5JS9sCcMSTRg5m15E7rQBDbcKgz-dZdVjyllKV65KhR4OgTlw,Kaylis Yang,https://play-lh.googleusercontent.com/a/AATXAJy3-EKJV9DHYmBaChZ3I60sd-jraac5q2t2FmfG=mo,I hate prodigy i cant play with my class and i put my code,,1,0,3.3.3,2019-10-12 13:56:05,,
1250,gp:AOqpTOGWzblxz373e984N8bhVsgCu4SbQWBVTcGC1Pk1FdCh_ylNqCRekDFdLT0CKKQXFyjiHiPmKa01y4cb1w,Eric Rico,https://play-lh.googleusercontent.com/a/AATXAJxgeRRIwoHkUcXVcKoEDX-Z6-_8FHt--1dL0LK3=mo,Fyp,,1,0,,2019-10-12 13:15:57,,
1251,gp:AOqpTOFVTip_T7DyhVdBjukQ6uANrTZhwfcQyX2RHG1uxBuT_1JejOHjzEmXF96scLjjmguq2ilIls3_eJZwuA,Im_a- Ship-Wreck_B00M,https://play-lh.googleusercontent.com/a-/AOh14GhxiIkkXpO60EesslpSDqoY2hiXDBjfGk_VGdvp-g,STUPID PEOPLE!!! YOU CANT EVEN SEE YOUR FRIENDS ANYMORE!! I HATE YOU GUYS!! I WISH YOU GOT SUED!!! FRIK YOUR JOB AND YOUR LIFE!! I HATE IT!! STUPID FAT BUBS!!,,1,0,,2019-10-12 10:52:55,,
1252,gp:AOqpTOEmgkezg1DDw_PFpwMM6rVqrU6fw-NdrPTPfRLRO44vjZItClC3cB4Oyib3EIc0FCstrPuuAMCmWpXHdw,9538 Mangalgisapna,https://play-lh.googleusercontent.com/a/AATXAJz_w-PnROj3PMjmOlmH27DF7MeFSmONqA-xXVCG=mo,it will teach us about maths,,1,0,,2019-10-12 10:48:07,,
1253,gp:AOqpTOEa0qKMcyeW56SH3zlxHWz7Ey6Li-hWmcNJYnfiCCn0Ut3uxzY0OlFDOtRZ_oDfn5-Tc2ml9sb0QStfww,Christopher Clark,https://play-lh.googleusercontent.com/a/AATXAJwWeTzlGVDwE9_6yKGJmGPZ43ebdQa-iqCjaBIO=mo,This is a way to get better at math test,,1,0,,2019-10-12 08:47:08,,
1254,gp:AOqpTOFUn-VzPo7Yr7tFDoBb17QIMlQGvmSzJakIdTFUmg1Vj1KJ7ecB7KNv83H0tBfZotaWBL7mR-9Lcv2-HQ,epic,https://play-lh.googleusercontent.com/a-/AOh14GgP_wCnwv9zoFu8KUWL9vf0Rq6s7g51yoKDlzAYow,No it dont work its like 5 frames a second wth,,1,3,3.3.3,2019-10-12 00:21:10,,
1255,gp:AOqpTOFucyMXFvxVBi3si7YmNGhP-ZZ29NO94vxFb7RMQaDv0gM4p6dwYUMV70FHkK5nrZ8lWKD33jr4ocE64A,Zed Anime Detective,https://play-lh.googleusercontent.com/a/AATXAJzH12XDtiqcxcqmfqd-nfF2ZArjiruFi2RGkGHP=mo,It awful icant even play the game and it takes a long time to get ready,,1,1,3.2.9,2019-10-11 12:49:59,,
1256,gp:AOqpTOEMs-eXeAF-Es1a-lEG8Y-5Bh44m5yyrgyTMiwwTpWZ4aoCQLLOTcKrtfL3M6eONFt4r-_2E3A2bOuT5w,Alita Thompson,https://play-lh.googleusercontent.com/a/AATXAJyVSYSMKD-YnVrlxpJvOLm0oAwnP8cVjXNF_XST=mo,it's dumb and it's too easy I competed it in 2 hours make it harder noobs,,1,0,,2019-10-11 02:25:41,,
1257,gp:AOqpTOFC6dRCj8775q9wSnPhthbHBNGm7nwoUQ8ybJv8LvNXKjVtzS9biH2tVu8Vh4elr9uahIOJV42kQkWxpw,Diego Duran,https://play-lh.googleusercontent.com/a/AATXAJwX6SvwxSVQgsU7OaA7tKbCn8-e5u2Ai_GDIlnl=mo,It just begs and begs for you to buy the membership everytime it says you can do something thats actually good you click on it and it says to buy membership and everything that you can buy and get that looks pretty good you have to get the membership so i tried the free trial and i barely got any of the things it promoted!The only reason i use this app is for homework.,,1,487,3.3.3,2019-10-10 19:15:29,,
1258,gp:AOqpTOGkUev8TXesM2mDXsgtdJFkEGb_a5LmzB6tXfV3LCqoJ_lls84jlwzKTc0acjTXllu62_re1h5FyI_ZZg,roblox boy,https://play-lh.googleusercontent.com/a/AATXAJy0PTHWN6NFQ2cyb-ikyJfBhRyx9ou7s5Xr1v1T=mo,I hate that it will not even load on loging screen it used to but now its mest up rlly²²²²£££,,1,0,,2019-10-10 18:16:27,,
1259,gp:AOqpTOF6Y1HX8-gTJ22TDktMwaS0jEtITkvZPU897LDbMJF2M9Yyj8Qdt9qzs7HhE4yc9dv8lBSxjwRcz_-cug,DheerajRaman Birdi,https://play-lh.googleusercontent.com/a/AATXAJzPOJFxgdw2H4t14Rmof9rCwrrfNgnCHPn0-Io=mo,when ientered my level 100 account it froze and i had to delete my account and restart it,,1,0,,2019-10-10 17:49:43,,
1260,gp:AOqpTOFjhD5Q1DrxEm2cMm66dXgYe9t1wtdSklvEYWbg20SMJlUFIeTSCqljvedXyZXBGXhUh5Y-ZIBm3huMpQ,á´ÉŞá´˘á´˘ á´á´á´á´Êá´˘,https://play-lh.googleusercontent.com/a-/AOh14Gjys-dlEsoD-rxWF0FUDU3mhGdnO_UsCsd_5U3ydA,It sucks,,1,0,,2019-10-10 13:35:57,,
1261,gp:AOqpTOFjt1-Bk-Ux-cvsohF_9s58yHJLow1LaHZIO01kzb_Gwrfpqo4jYeevDtREBFVtotnqE8biCQbMQ9j1Rg,GalacticAlex,https://play-lh.googleusercontent.com/a-/AOh14GjG_51vfSmzbPiIiaXjpuzLuOCkSa8uIBgfMsgteQ,Its pay to win,,1,0,3.3.3,2019-10-10 08:17:57,,
1262,gp:AOqpTOGnsUz8nbfDDQTt_AdxLf98etkSWjgdTkZ5D9kcYSbGsyYanxVbLGbwYtvzrBOMbHpwx9hci7J-ZgcJ6g,Guadalupe Gonzalez,https://play-lh.googleusercontent.com/a/AATXAJziEIbEj9HEVOaAKeIhmZ-BNILhijZnGT1C9F4O=mo,Im so sad i forgot my password and name,,1,0,3.3.3,2019-10-09 21:36:59,,
1263,gp:AOqpTOEFwr7ZqOROf6Lux8koqu_8HxtCbtGIN8Fh3cwNdpCij0u1e7RXcciN4Rz1FNg2Otd8CD4ibEZ6ACL74A,kids In Sync,https://play-lh.googleusercontent.com/a/AATXAJxgfQOyUcyetso237BRKxMcwayelN4RKHd_A4hz=mo,It was fun it made me more smart i liked the game i play prodigy a lot of times and i am gonna play prodigy now i love prodigy. i take this back i hate prodigy easy questions always getting in battles it is the worst game,,1,2,3.3.3,2019-10-09 19:14:12,,
1264,gp:AOqpTOELYqkJ3eiEmHfEPoskqdFzCWdrvLYoTcxUlM4YeFRQW7bh8JZDmGk5XHs5Czeq8VjX3ihCuEloYXoqig,Mint Leaves,https://play-lh.googleusercontent.com/a-/AOh14GhY87dl3ftrO553UA0sx1xF1sbsjJx78C_vTkE6Uw,Idk,,1,0,3.3.3,2019-10-09 15:50:33,,
1265,gp:AOqpTOE9O7NnbJbIC9gssWCEOxzc8R82X_FOsQcFYh1oq52YF_cnBITNW5VtvoSdrmlfMDwLyfCe83nwKUbQtw,Chloe Franks,https://play-lh.googleusercontent.com/a/AATXAJyclz66rwhK-rPSnLgmJkYf5rJNd8lbP9f2_6oV=mo,I downloaded it in high school but now im in collage and every time i cant get in the game,,1,0,,2019-10-09 12:34:14,,
1266,gp:AOqpTOFvTIOv4TGyDh2ve6cxtxHmCsyhIgXxZ_8FPX-flKRbIXvikLCHnNsRXWyPW77URXyQbjtPqK-38t1xZQ,Lilo Zest,https://play-lh.googleusercontent.com/a-/AOh14GhO-tktyvNdfVJMsSefe5ipieIC7XnDN41wkDYj,"This game let's kids play games while learning... Yet forces a paid membership to do anything worthwhile, which turns the game into a fancy long test, which several websites and applications do much better. The main reason I got this was blocked off by a paywall.",,1,25,3.3.3,2019-10-09 11:25:48,,
1267,gp:AOqpTOG-vtwHOr2uqtkydT0tqLBt54So9i0W_vNBRNwidGAt89UCX5JgX1IU4DG90tik8KOiZyQJgtYaQOaVeA,Eddie Rodriguez,https://play-lh.googleusercontent.com/a/AATXAJyRYJN9BGYolWYlm_TxBpEyJ7lZ9nLC03n6pm2s=mo,Very glitchy! Was played for about 30 minutes and glitched out twice. If I could rate a Zero star I would! Will be deleting it as soon as this review is written.,,1,79,3.3.3,2019-10-08 23:04:49,,
1268,gp:AOqpTOFJkszP4Y0npb46VbJl1Zkvq9gsYu-aGLrduqqaz-6Hc8hdSFXhQ5VWSQluidqBRPCxRVK-v7JJDMZ7XA,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very fun,,1,0,,2019-10-08 21:26:48,,
1269,gp:AOqpTOH5zLw47MdBIzvf18Zq8SPcJAzcc_ve-Yfy1FpS0DkvafaJRrszmo6US2t_-5VE3eOzjWcatd43MhqOkw,Rossi Lemus,https://play-lh.googleusercontent.com/a-/AOh14GgO6B_wEK52DCohNa76pWIFItU5kpv5f3mhvCb8fw,It nothing,,1,0,,2019-10-08 00:26:15,,
1270,gp:AOqpTOHwCfvxKcz9J_lgOGVn6QzpLy-2Owy90RFU8cr3P5ZpfThmoAwb6C_4CfD2KN7iQt2x5evcWNjiE9BHEg,Shirley Johnson,https://play-lh.googleusercontent.com/a-/AOh14Giowp36-H_yCly7iLpBK-GB91blfBDAoPyqdA9P,"My kids came home with a flyer that they are playing this at school. These questions are ridiculously too hard for a 1st and kindergartener right off the bat! I also do not like that it won't let me create an account for my 3rd child to play with out having a school code. If my other 2 are playing, he should be able to play as well. ¤¨",,1,51,3.3.3,2019-10-07 23:54:11,,
1271,gp:AOqpTOEtH5pPSPPAouIAiPnul5NwN3oM6feBv75y2MD50uiey4ebCNGEpz8m_X7R8MBCQdzrL59silf3N9oNdw,jaiden MAUI,https://play-lh.googleusercontent.com/a/AATXAJzEXUH4cm0-U0BOvV2TpqmsLlq1fkSVEfu3X55f=mo,Wont even let me install!!,,1,0,,2019-10-07 22:36:24,,
1272,gp:AOqpTOHAqKuQutEYDIQR1nvb53LZTii_x5qon5gCAmBfpPu77podi3JRjBbCIGn_MMjC4ZfSzY5C1QfPIZksvg,Ivan Castro,https://play-lh.googleusercontent.com/a/AATXAJxGVmww0hCdQSVcOXsK1YEUhbnqmEO1Bljnbv1m=mo,This game is trash Its a freaken school game so trash i hate this game i hate school it shouldnt of been made thats how much i hate this game TRASH,,1,0,,2019-10-07 22:23:34,,
1273,gp:AOqpTOHzr-XXGTfGOoL0HAJzFZG558RnwSKPK8z5HZbQsed5I_eDjHwl1ce8nQyb88GTXoMEZ4IgTnmzscD05g,kahlen pickens,https://play-lh.googleusercontent.com/a-/AOh14GgfqosQuVNWByA4jAx3lb0DqFL6NrxlHPFOYnU2,On tablets it will shut off on you dont download on tablets..,,1,1,3.3.3,2019-10-07 14:34:28,,
1274,gp:AOqpTOGw5zhWYM5oIvsfAaYeaQj4VCrut7aqrPlRcJpF48-cqKdrj78b3MrP9eWZDoEvnrmVx1KmhZdhXt7e8g,lindsey bertrand,https://play-lh.googleusercontent.com/a/AATXAJyD7s15irB_1N01lfhcX0_GLGB7gMbBii_achdY=mo,I do not recommend this app because it keeps saying something is wrong with it and I don't have anything wrong. My Wi-Fi is on and it is good Wi-Fi. Please fix this problem. Thanks,,1,9,3.3.3,2019-10-07 10:27:04,,
1275,gp:AOqpTOHlYFoe4zZFfF1BOeLYrWVbQdL5FSQjCZb96prdF0rrfVPhL-BlLJUSC7XahrTt5PQD9q_VnF4uRNBggQ,Jessica Vincent,https://play-lh.googleusercontent.com/a/AATXAJwbj6R5mM_ORTTF4cD3UZ-K73BM0XdDpwAk5qjn=mo,It sucks,,1,0,3.3.3,2019-10-06 18:06:23,,
1276,gp:AOqpTOF3el-zpzB-3MQDW7fPCgrjpD9WGDtsiDqIGbOeOgL8XoSDfDxK16PCi_CoiDS3S3Tnv5fQgC9_iV8Wpg,Jose Parra,https://play-lh.googleusercontent.com/a-/AOh14GirLeBrLxhc3V3GEalFEUvuCghfgQJ802HbYIbv2g,It sucks,,1,0,3.3.3,2019-10-06 16:42:01,,
1277,gp:AOqpTOEDcnmaOLJcWb4Gv_gdG4esEXpP1D7nygUFhSNXxlozd73lzEb6d8V_hGrnRVt1YAm-F5PspiGkTYcmvw,yennifer goyo,https://play-lh.googleusercontent.com/a-/AOh14GgHF0UOof3PY_MZFDAElIG4QD_pmzvy4ozNKaEEsg,It sucks,,1,0,,2019-10-06 16:33:52,,
1278,gp:AOqpTOE6c5LUCRhIQ_OJKFTROwSTgRHNfK11-XKlfErznm7ae8dJw1tqpHO2P6ydYOqPMluvLJuMU3vFYGvQgg,Dallas G,https://play-lh.googleusercontent.com/a/AATXAJxBVGJkvq1QT2qxnreBehNKrchsuA2ab3cSrwDZ=mo,Best it's the best learning game ever And you can get pets which are the best´¨Ħ,,1,2,3.3.3,2019-10-06 15:46:43,,
1279,gp:AOqpTOE7nM3O01RBmu-1ieOR2vmtvELHRgjYXfcrohz7YJUCr6HJzHVyKOTojDljBj_6fA5u2X-JZurqg-AW6Q,Ttv deadpooll YT,https://play-lh.googleusercontent.com/a-/AOh14Gi0xzYVK3uA0ZYZRpjashvmfCfUqeLMSb2kvnIMpA,No it is not,,1,0,3.2.00,2019-10-06 12:45:05,,
1280,gp:AOqpTOF7Rzj7XKAg2gNj950ClYiv8wJaT3SKD1NZPtt_k-0O5fijYwsFAOnCmZxFcZKaDucJXrWOdIbTmUSyTA,donald Miller,https://play-lh.googleusercontent.com/a-/AOh14GiHbiyKWelI9ZDJeQhUTxxI3VETNt0YhvFjFDHO,"This game isn't bad i have to admit, but every single time it says buy membership to get most of the good stuff and his to get more pets, I'm actually done with this game....you stupid people just want money, how is this a KIDS. game when you have to pay MONEY just to get most of the stuff .-. it's ment for learning but how can you have fun and learn at the same time with the stupid membership? Like literally this is just horrible..I insist on not playing this game at all unless needed.",,1,5,,2019-10-06 03:11:24,,
1281,gp:AOqpTOHu3jg0p04oNYJZ3tqH4fzLuGZTJDaIT482Gs6k3kXp9UdyblA1o7vz1Fo9SMQLBh0x3s0MuOHZVu78JA,Papa Jiggly,https://play-lh.googleusercontent.com/a-/AOh14Gg0LNKE6mIepNMClBJys9dHY2KORZQRrM-DXivzbQ,"I'm I 8th grade this year, and I played this game when I was on about 4th or 5th and I loved it. Therefore I logged in to see what all the hype was about back then and this game's awful. It was made for kids in school to practice and learn to like math, and for kids to have fun doing it, but this game has expanded so much within the 4 years since I played it and it's now charging people money just to get more ""pets"" to collect instead of just letting them collect freely. Highly un-recommend.",,1,84,3.3.3,2019-10-05 21:35:25,,
1282,gp:AOqpTOGSm5jcbYm_0M3fQOFI7BtxslF0d9MzsO_O217PdJ7XPOpALl4ESXkk2Ei44CFnYqsvzKQpG_H1ncVEBw,Skid & pump gaming,https://play-lh.googleusercontent.com/a-/AOh14GjgLt3Q4lXqZsalGih2rPDnyVNjoDVngYf68ucuq40,Not goodâıï¸,,1,0,,2019-10-05 20:30:10,,
1283,gp:AOqpTOH8VaXL3MEI4jrF9v9FLONCB8EJbHmRD62AWnCTPauTVuxEdVwzURK1odGYgdqvlf6GhVnkXRLrM29mcA,Charizard3021,https://play-lh.googleusercontent.com/a-/AOh14GhrfYvujMc1GpDTdJ1yLh6LSmPwDb-3ZkYW10ikvA,"This app was terrible. I do not recommend it. You dont learn much because the questions repeat themselves. Also you can't really do anything if you don't have a membership! It said this game was ""totally free"", yet you pay $ 4.99 a month! Do not get this app, it's a waste of time.",,1,83,3.2.9,2019-10-05 19:43:20,,
1284,gp:AOqpTOHT-PIs6nAYye9_ppEV-UZq3bI_htg0ShL234ElAgTz1Uc2F6MPOBoHJ58WEIcF169UuSW_o5pz8wOE8Q,Debbie Johnson,https://play-lh.googleusercontent.com/a/AATXAJwOM4mOyUnHrs_PdTq3kcrhXduL56ugfPF-4qMV=mo,It wont let me in so im mad,,1,0,3.3.3,2019-10-05 14:08:44,,
1285,gp:AOqpTOEncn3eWEqFgGDgqxMozWwK6M9Wn9AZwpthuqdjV1aQIkro6VuYbTnX4NNPifnsNrAc_AqkLFaXKSBVyQ,S & A Mice,https://play-lh.googleusercontent.com/a-/AOh14GiQvdD_O4S8L8sngzCJZg-jtxKqBjdsQyjucrfNOw,This game was a lot more funner for me and 4th grade than now cuz I have a new teacher and I don't know the class code and I'm definitely not using there email but I could switch to a parent account and then I'm giving personal information about them or they are giving their personal information but besides all that it's a really fun game.Pls can you fix?,,1,0,,2019-10-05 09:36:35,,
1286,gp:AOqpTOGwi3JKQB0p4J8O6XFP8gYJp8PagvnHUOFvAFWrYoHOVJhck9IO7RG8N_dOdzIJS1Py1UMIMR1LMMiIgw,Dixon Rodriguez,https://play-lh.googleusercontent.com/a/AATXAJzVtE5o5Ut5rlyEakDAkvRwz2w-h1nExlnBxyQO=mo,Yer gay boi,,1,0,3.3.3,2019-10-05 01:12:27,,
1287,gp:AOqpTOHVoRMxeDm57byOmtcrj-ZwuFBfjml0Z1iw_o5OGM80BEWqWq73Zi1stKRXjUE5y7H0AJFF_k6BNyc_0w,Froggy,https://play-lh.googleusercontent.com/a-/AOh14GiFPEOTpE_k5DHMEEqfrHUEDf4Dw9JBK2vPam18Fw,i just dont like it. i really dont.,,1,1,,2019-10-04 21:12:07,,
1288,gp:AOqpTOEdpd9Xx_WTBXgi6zgn9e5pfo1MX03AdkW4ex5BPpoCzazvOcCB78vZW9W16HywaehZoY53846MT7skNA,Andrew Brooks,https://play-lh.googleusercontent.com/a-/AOh14GisrJU3AbBmdcPGPzJ2iKz2LiC_DVOieuNcNuFazw,My kid never got to play,,1,1,,2019-10-04 17:34:19,,
1289,gp:AOqpTOG9jGxjFyvNIAFUkbkTWi3S77VCfcad19Lmeius47C8RDUXJCbRI9rcgHO-gmvJN_tQYx470WLPvWW7Kw,Cindy Reason,https://play-lh.googleusercontent.com/a/AATXAJw5NEvBY9viJri70-AfW7ZZ58BEU8WT_O_dFqCv=mo,You can't play it on a phone and it takes me out of the game,,1,1,,2019-10-04 06:43:26,,
